Sensor,Site,Date_Time,light,temp,mv,pH
DEFI2-L,OA_Shallow,2022-05-30 9:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 9:15,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 9:30,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 9:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 10:00,1.8,,,
DEFI2-L,OA_Shallow,2022-05-30 10:15,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 10:30,1,,,
DEFI2-L,OA_Shallow,2022-05-30 10:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 11:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 11:15,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 11:30,1.3,,,
DEFI2-L,OA_Shallow,2022-05-30 11:45,1.5,,,
DEFI2-L,OA_Shallow,2022-05-30 12:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 12:15,12.6,,,
DEFI2-L,OA_Shallow,2022-05-30 12:30,257.3,,,
DEFI2-L,OA_Shallow,2022-05-30 12:45,11.4,,,
DEFI2-L,OA_Shallow,2022-05-30 13:00,343.1,,,
DEFI2-L,OA_Shallow,2022-05-30 13:15,464.3,,,
DEFI2-L,OA_Shallow,2022-05-30 13:30,574.9,,,
DEFI2-L,OA_Shallow,2022-05-30 13:45,632.3,,,
DEFI2-L,OA_Shallow,2022-05-30 14:00,459.9,,,
DEFI2-L,OA_Shallow,2022-05-30 14:15,346.5,,,
DEFI2-L,OA_Shallow,2022-05-30 14:30,197.4,,,
DEFI2-L,OA_Shallow,2022-05-30 14:45,312.6,,,
DEFI2-L,OA_Shallow,2022-05-30 15:00,238.9,,,
DEFI2-L,OA_Shallow,2022-05-30 15:15,85.8,,,
DEFI2-L,OA_Shallow,2022-05-30 15:30,90.2,,,
DEFI2-L,OA_Shallow,2022-05-30 15:45,87.7,,,
DEFI2-L,OA_Shallow,2022-05-30 16:00,89.5,,,
DEFI2-L,OA_Shallow,2022-05-30 16:15,74.5,,,
DEFI2-L,OA_Shallow,2022-05-30 16:30,94.9,,,
DEFI2-L,OA_Shallow,2022-05-30 16:45,100.8,,,
DEFI2-L,OA_Shallow,2022-05-30 17:00,90.5,,,
DEFI2-L,OA_Shallow,2022-05-30 17:15,65.1,,,
DEFI2-L,OA_Shallow,2022-05-30 17:30,58.7,,,
DEFI2-L,OA_Shallow,2022-05-30 17:45,45.5,,,
DEFI2-L,OA_Shallow,2022-05-30 18:00,25,,,
DEFI2-L,OA_Shallow,2022-05-30 18:15,19.4,,,
DEFI2-L,OA_Shallow,2022-05-30 18:30,6.9,,,
DEFI2-L,OA_Shallow,2022-05-30 18:45,3.5,,,
DEFI2-L,OA_Shallow,2022-05-30 19:00,1.6,,,
DEFI2-L,OA_Shallow,2022-05-30 19:15,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 19:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 19:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 20:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 20:15,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 20:30,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 20:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 21:00,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 21:15,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 21:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 21:45,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 22:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 22:15,1.3,,,
DEFI2-L,OA_Shallow,2022-05-30 22:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 22:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-30 23:00,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 23:15,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 23:30,1.1,,,
DEFI2-L,OA_Shallow,2022-05-30 23:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 0:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 0:15,1.1,,,
DEFI2-L,OA_Shallow,2022-05-31 0:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 0:45,1.1,,,
DEFI2-L,OA_Shallow,2022-05-31 1:00,1.1,,,
DEFI2-L,OA_Shallow,2022-05-31 1:15,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 1:30,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 1:45,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 2:00,1.1,,,
DEFI2-L,OA_Shallow,2022-05-31 2:15,1.4,,,
DEFI2-L,OA_Shallow,2022-05-31 2:30,1.1,,,
DEFI2-L,OA_Shallow,2022-05-31 2:45,1.1,,,
DEFI2-L,OA_Shallow,2022-05-31 3:00,1,,,
DEFI2-L,OA_Shallow,2022-05-31 3:15,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 3:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 3:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 4:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 4:15,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 4:30,1.9,,,
DEFI2-L,OA_Shallow,2022-05-31 4:45,4.7,,,
DEFI2-L,OA_Shallow,2022-05-31 5:00,6.9,,,
DEFI2-L,OA_Shallow,2022-05-31 5:15,11.8,,,
DEFI2-L,OA_Shallow,2022-05-31 5:30,16.1,,,
DEFI2-L,OA_Shallow,2022-05-31 5:45,9.4,,,
DEFI2-L,OA_Shallow,2022-05-31 6:00,13.5,,,
DEFI2-L,OA_Shallow,2022-05-31 6:15,20.3,,,
DEFI2-L,OA_Shallow,2022-05-31 6:30,37.3,,,
DEFI2-L,OA_Shallow,2022-05-31 6:45,87.4,,,
DEFI2-L,OA_Shallow,2022-05-31 7:00,65.9,,,
DEFI2-L,OA_Shallow,2022-05-31 7:15,87.7,,,
DEFI2-L,OA_Shallow,2022-05-31 7:30,75.6,,,
DEFI2-L,OA_Shallow,2022-05-31 7:45,105.2,,,
DEFI2-L,OA_Shallow,2022-05-31 8:00,109.4,,,
DEFI2-L,OA_Shallow,2022-05-31 8:15,145.8,,,
DEFI2-L,OA_Shallow,2022-05-31 8:30,163.7,,,
DEFI2-L,OA_Shallow,2022-05-31 8:45,205.6,,,
DEFI2-L,OA_Shallow,2022-05-31 9:00,174.1,,,
DEFI2-L,OA_Shallow,2022-05-31 9:15,153.6,,,
DEFI2-L,OA_Shallow,2022-05-31 9:30,251,,,
DEFI2-L,OA_Shallow,2022-05-31 9:45,354.5,,,
DEFI2-L,OA_Shallow,2022-05-31 10:00,107.4,,,
DEFI2-L,OA_Shallow,2022-05-31 10:15,102.1,,,
DEFI2-L,OA_Shallow,2022-05-31 10:30,65.9,,,
DEFI2-L,OA_Shallow,2022-05-31 10:45,104.1,,,
DEFI2-L,OA_Shallow,2022-05-31 11:00,178.8,,,
DEFI2-L,OA_Shallow,2022-05-31 11:15,154.1,,,
DEFI2-L,OA_Shallow,2022-05-31 11:30,101.8,,,
DEFI2-L,OA_Shallow,2022-05-31 11:45,115.3,,,
DEFI2-L,OA_Shallow,2022-05-31 12:00,122.5,,,
DEFI2-L,OA_Shallow,2022-05-31 12:15,95.2,,,
DEFI2-L,OA_Shallow,2022-05-31 12:30,162.8,,,
DEFI2-L,OA_Shallow,2022-05-31 12:45,126.7,,,
DEFI2-L,OA_Shallow,2022-05-31 13:00,142.6,,,
DEFI2-L,OA_Shallow,2022-05-31 13:15,230.9,,,
DEFI2-L,OA_Shallow,2022-05-31 13:30,149.1,,,
DEFI2-L,OA_Shallow,2022-05-31 13:45,142.4,,,
DEFI2-L,OA_Shallow,2022-05-31 14:00,154,,,
DEFI2-L,OA_Shallow,2022-05-31 14:15,178.7,,,
DEFI2-L,OA_Shallow,2022-05-31 14:30,189.3,,,
DEFI2-L,OA_Shallow,2022-05-31 14:45,207.8,,,
DEFI2-L,OA_Shallow,2022-05-31 15:00,140,,,
DEFI2-L,OA_Shallow,2022-05-31 15:15,106.2,,,
DEFI2-L,OA_Shallow,2022-05-31 15:30,62.1,,,
DEFI2-L,OA_Shallow,2022-05-31 15:45,134.2,,,
DEFI2-L,OA_Shallow,2022-05-31 16:00,92.8,,,
DEFI2-L,OA_Shallow,2022-05-31 16:15,101.1,,,
DEFI2-L,OA_Shallow,2022-05-31 16:30,76,,,
DEFI2-L,OA_Shallow,2022-05-31 16:45,44.6,,,
DEFI2-L,OA_Shallow,2022-05-31 17:00,29.5,,,
DEFI2-L,OA_Shallow,2022-05-31 17:15,28.7,,,
DEFI2-L,OA_Shallow,2022-05-31 17:30,16,,,
DEFI2-L,OA_Shallow,2022-05-31 17:45,14.5,,,
DEFI2-L,OA_Shallow,2022-05-31 18:00,9.7,,,
DEFI2-L,OA_Shallow,2022-05-31 18:15,12.3,,,
DEFI2-L,OA_Shallow,2022-05-31 18:30,9.6,,,
DEFI2-L,OA_Shallow,2022-05-31 18:45,3.2,,,
DEFI2-L,OA_Shallow,2022-05-31 19:00,1.7,,,
DEFI2-L,OA_Shallow,2022-05-31 19:15,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 19:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 19:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 20:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 20:15,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 20:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 20:45,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 21:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 21:15,1.1,,,
DEFI2-L,OA_Shallow,2022-05-31 21:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 21:45,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 22:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 22:15,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 22:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 22:45,1.3,,,
DEFI2-L,OA_Shallow,2022-05-31 23:00,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 23:15,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 23:30,1.2,,,
DEFI2-L,OA_Shallow,2022-05-31 23:45,1.2,,,
DEFI2-L,Control_Shallow,2022-05-30 9:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 9:15,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 9:30,0,,,
DEFI2-L,Control_Shallow,2022-05-30 9:45,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 10:00,0.6,,,
DEFI2-L,Control_Shallow,2022-05-30 10:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 10:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 10:45,0.3,,,
DEFI2-L,Control_Shallow,2022-05-30 11:00,0.3,,,
DEFI2-L,Control_Shallow,2022-05-30 11:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 11:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 11:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 12:00,0.3,,,
DEFI2-L,Control_Shallow,2022-05-30 12:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 12:30,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 12:45,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 13:00,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 13:15,0.3,,,
DEFI2-L,Control_Shallow,2022-05-30 13:30,0.4,,,
DEFI2-L,Control_Shallow,2022-05-30 13:45,0.3,,,
DEFI2-L,Control_Shallow,2022-05-30 14:00,1.7,,,
DEFI2-L,Control_Shallow,2022-05-30 14:15,3.2,,,
DEFI2-L,Control_Shallow,2022-05-30 14:30,5.7,,,
DEFI2-L,Control_Shallow,2022-05-30 14:45,7.9,,,
DEFI2-L,Control_Shallow,2022-05-30 15:00,2,,,
DEFI2-L,Control_Shallow,2022-05-30 15:15,10.8,,,
DEFI2-L,Control_Shallow,2022-05-30 15:30,0.4,,,
DEFI2-L,Control_Shallow,2022-05-30 15:45,161.2,,,
DEFI2-L,Control_Shallow,2022-05-30 16:00,135.5,,,
DEFI2-L,Control_Shallow,2022-05-30 16:15,111.6,,,
DEFI2-L,Control_Shallow,2022-05-30 16:30,117.7,,,
DEFI2-L,Control_Shallow,2022-05-30 16:45,116.1,,,
DEFI2-L,Control_Shallow,2022-05-30 17:00,114,,,
DEFI2-L,Control_Shallow,2022-05-30 17:15,87.7,,,
DEFI2-L,Control_Shallow,2022-05-30 17:30,79.9,,,
DEFI2-L,Control_Shallow,2022-05-30 17:45,57.2,,,
DEFI2-L,Control_Shallow,2022-05-30 18:00,27.8,,,
DEFI2-L,Control_Shallow,2022-05-30 18:15,19,,,
DEFI2-L,Control_Shallow,2022-05-30 18:30,6.1,,,
DEFI2-L,Control_Shallow,2022-05-30 18:45,2.4,,,
DEFI2-L,Control_Shallow,2022-05-30 19:00,0.7,,,
DEFI2-L,Control_Shallow,2022-05-30 19:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 19:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 19:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 20:00,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 20:15,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 20:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 20:45,0.4,,,
DEFI2-L,Control_Shallow,2022-05-30 21:00,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 21:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 21:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 21:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 22:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 22:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 22:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 22:45,0.3,,,
DEFI2-L,Control_Shallow,2022-05-30 23:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-30 23:15,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 23:30,0.1,,,
DEFI2-L,Control_Shallow,2022-05-30 23:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 0:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 0:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 0:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 0:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 1:00,0.1,,,
DEFI2-L,Control_Shallow,2022-05-31 1:15,0.3,,,
DEFI2-L,Control_Shallow,2022-05-31 1:30,0.1,,,
DEFI2-L,Control_Shallow,2022-05-31 1:45,0.1,,,
DEFI2-L,Control_Shallow,2022-05-31 2:00,0.1,,,
DEFI2-L,Control_Shallow,2022-05-31 2:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 2:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 2:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 3:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 3:15,0.3,,,
DEFI2-L,Control_Shallow,2022-05-31 3:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 3:45,0.3,,,
DEFI2-L,Control_Shallow,2022-05-31 4:00,0.4,,,
DEFI2-L,Control_Shallow,2022-05-31 4:15,0.4,,,
DEFI2-L,Control_Shallow,2022-05-31 4:30,1.1,,,
DEFI2-L,Control_Shallow,2022-05-31 4:45,3.8,,,
DEFI2-L,Control_Shallow,2022-05-31 5:00,6,,,
DEFI2-L,Control_Shallow,2022-05-31 5:15,11.1,,,
DEFI2-L,Control_Shallow,2022-05-31 5:30,16.1,,,
DEFI2-L,Control_Shallow,2022-05-31 5:45,9.5,,,
DEFI2-L,Control_Shallow,2022-05-31 6:00,12.4,,,
DEFI2-L,Control_Shallow,2022-05-31 6:15,18.4,,,
DEFI2-L,Control_Shallow,2022-05-31 6:30,33.5,,,
DEFI2-L,Control_Shallow,2022-05-31 6:45,81.8,,,
DEFI2-L,Control_Shallow,2022-05-31 7:00,72.7,,,
DEFI2-L,Control_Shallow,2022-05-31 7:15,80.9,,,
DEFI2-L,Control_Shallow,2022-05-31 7:30,80.2,,,
DEFI2-L,Control_Shallow,2022-05-31 7:45,105.3,,,
DEFI2-L,Control_Shallow,2022-05-31 8:00,119.1,,,
DEFI2-L,Control_Shallow,2022-05-31 8:15,162.7,,,
DEFI2-L,Control_Shallow,2022-05-31 8:30,175.5,,,
DEFI2-L,Control_Shallow,2022-05-31 8:45,215.3,,,
DEFI2-L,Control_Shallow,2022-05-31 9:00,189.5,,,
DEFI2-L,Control_Shallow,2022-05-31 9:15,155.8,,,
DEFI2-L,Control_Shallow,2022-05-31 9:30,239,,,
DEFI2-L,Control_Shallow,2022-05-31 9:45,266.9,,,
DEFI2-L,Control_Shallow,2022-05-31 10:00,107.5,,,
DEFI2-L,Control_Shallow,2022-05-31 10:15,108.6,,,
DEFI2-L,Control_Shallow,2022-05-31 10:30,75,,,
DEFI2-L,Control_Shallow,2022-05-31 10:45,101.3,,,
DEFI2-L,Control_Shallow,2022-05-31 11:00,192.4,,,
DEFI2-L,Control_Shallow,2022-05-31 11:15,158.9,,,
DEFI2-L,Control_Shallow,2022-05-31 11:30,116.2,,,
DEFI2-L,Control_Shallow,2022-05-31 11:45,130,,,
DEFI2-L,Control_Shallow,2022-05-31 12:00,137.2,,,
DEFI2-L,Control_Shallow,2022-05-31 12:15,102.8,,,
DEFI2-L,Control_Shallow,2022-05-31 12:30,188.6,,,
DEFI2-L,Control_Shallow,2022-05-31 12:45,148.3,,,
DEFI2-L,Control_Shallow,2022-05-31 13:00,158.2,,,
DEFI2-L,Control_Shallow,2022-05-31 13:15,192.5,,,
DEFI2-L,Control_Shallow,2022-05-31 13:30,179.8,,,
DEFI2-L,Control_Shallow,2022-05-31 13:45,130,,,
DEFI2-L,Control_Shallow,2022-05-31 14:00,136.7,,,
DEFI2-L,Control_Shallow,2022-05-31 14:15,183.7,,,
DEFI2-L,Control_Shallow,2022-05-31 14:30,248.3,,,
DEFI2-L,Control_Shallow,2022-05-31 14:45,236.6,,,
DEFI2-L,Control_Shallow,2022-05-31 15:00,158.5,,,
DEFI2-L,Control_Shallow,2022-05-31 15:15,137,,,
DEFI2-L,Control_Shallow,2022-05-31 15:30,65.3,,,
DEFI2-L,Control_Shallow,2022-05-31 15:45,129.6,,,
DEFI2-L,Control_Shallow,2022-05-31 16:00,74.7,,,
DEFI2-L,Control_Shallow,2022-05-31 16:15,101.1,,,
DEFI2-L,Control_Shallow,2022-05-31 16:30,76.3,,,
DEFI2-L,Control_Shallow,2022-05-31 16:45,46.5,,,
DEFI2-L,Control_Shallow,2022-05-31 17:00,31.5,,,
DEFI2-L,Control_Shallow,2022-05-31 17:15,26.2,,,
DEFI2-L,Control_Shallow,2022-05-31 17:30,14.6,,,
DEFI2-L,Control_Shallow,2022-05-31 17:45,13.3,,,
DEFI2-L,Control_Shallow,2022-05-31 18:00,9.5,,,
DEFI2-L,Control_Shallow,2022-05-31 18:15,10.8,,,
DEFI2-L,Control_Shallow,2022-05-31 18:30,9.4,,,
DEFI2-L,Control_Shallow,2022-05-31 18:45,2.6,,,
DEFI2-L,Control_Shallow,2022-05-31 19:00,1,,,
DEFI2-L,Control_Shallow,2022-05-31 19:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 19:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 19:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 20:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 20:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 20:30,0.1,,,
DEFI2-L,Control_Shallow,2022-05-31 20:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 21:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 21:15,0.3,,,
DEFI2-L,Control_Shallow,2022-05-31 21:30,0.1,,,
DEFI2-L,Control_Shallow,2022-05-31 21:45,0.1,,,
DEFI2-L,Control_Shallow,2022-05-31 22:00,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 22:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 22:30,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 22:45,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 23:00,0.3,,,
DEFI2-L,Control_Shallow,2022-05-31 23:15,0.2,,,
DEFI2-L,Control_Shallow,2022-05-31 23:30,0.3,,,
DEFI2-L,Control_Shallow,2022-05-31 23:45,0.3,,,
HOBO pH logger,OA_Shallow,11/1/2021 18:00,,24.63,-70.22,7.94
HOBO pH logger,OA_Shallow,11/1/2021 18:15,,24.61,-71.1,7.96
HOBO pH logger,OA_Shallow,11/1/2021 18:30,,24.63,-70.5,7.94
HOBO pH logger,OA_Shallow,11/1/2021 18:45,,24.68,-66.31,7.86
HOBO pH logger,OA_Shallow,11/1/2021 19:00,,24.7,-63.31,7.81
HOBO pH logger,OA_Shallow,11/1/2021 19:15,,24.75,-61.74,7.78
HOBO pH logger,OA_Shallow,11/1/2021 19:30,,24.8,-65.49,7.85
HOBO pH logger,OA_Shallow,11/1/2021 19:45,,24.8,-69.33,7.92
HOBO pH logger,OA_Shallow,11/1/2021 20:00,,24.8,-65.81,7.86
HOBO pH logger,OA_Shallow,11/1/2021 20:15,,24.85,-62.06,7.78
HOBO pH logger,OA_Shallow,11/1/2021 20:30,,24.82,-64.28,7.83
HOBO pH logger,OA_Shallow,11/1/2021 20:45,,24.75,-70.05,7.94
HOBO pH logger,OA_Shallow,11/1/2021 21:00,,24.77,-67.99,7.9
HOBO pH logger,OA_Shallow,11/1/2021 21:15,,24.75,-70.49,7.94
HOBO pH logger,OA_Shallow,11/1/2021 21:30,,24.75,-69.06,7.92
HOBO pH logger,OA_Shallow,11/1/2021 21:45,,24.82,-66.03,7.86
HOBO pH logger,OA_Shallow,11/1/2021 22:00,,24.7,-70.85,7.95
HOBO pH logger,OA_Shallow,11/1/2021 22:15,,24.73,-69.55,7.93
HOBO pH logger,OA_Shallow,11/1/2021 22:30,,24.65,-69.21,7.92
HOBO pH logger,OA_Shallow,11/1/2021 22:45,,24.61,-71.81,7.97
HOBO pH logger,OA_Shallow,11/1/2021 23:00,,24.61,-71.38,7.96
HOBO pH logger,OA_Shallow,11/1/2021 23:15,,24.61,-71.27,7.96
HOBO pH logger,OA_Shallow,11/1/2021 23:30,,24.61,-71.1,7.96
HOBO pH logger,OA_Shallow,11/1/2021 23:45,,24.61,-71.71,7.97
HOBO pH logger,OA_Shallow,11/2/2021 0:00,,24.48,-72.5,7.98
HOBO pH logger,OA_Shallow,11/2/2021 0:15,,24.51,-72.1,7.97
HOBO pH logger,OA_Shallow,11/2/2021 0:30,,24.48,-72.16,7.98
HOBO pH logger,OA_Shallow,11/2/2021 0:45,,24.46,-71.52,7.96
HOBO pH logger,OA_Shallow,11/2/2021 1:00,,24.48,-71.14,7.96
HOBO pH logger,OA_Shallow,11/2/2021 1:15,,24.48,-71.02,7.95
HOBO pH logger,OA_Shallow,11/2/2021 1:30,,24.51,-70.72,7.95
HOBO pH logger,OA_Shallow,11/2/2021 1:45,,24.51,-70.52,7.94
HOBO pH logger,OA_Shallow,11/2/2021 2:00,,24.51,-70.75,7.95
HOBO pH logger,OA_Shallow,11/2/2021 2:15,,24.53,-70.67,7.95
HOBO pH logger,OA_Shallow,11/2/2021 2:30,,24.53,-70.47,7.94
HOBO pH logger,OA_Shallow,11/2/2021 2:45,,24.58,-70.89,7.95
HOBO pH logger,OA_Shallow,11/2/2021 3:00,,24.61,-71.91,7.97
HOBO pH logger,OA_Shallow,11/2/2021 3:15,,24.65,-73.49,8
HOBO pH logger,OA_Shallow,11/2/2021 3:30,,24.68,-72.96,7.99
HOBO pH logger,OA_Shallow,11/2/2021 3:45,,24.68,-71.38,7.96
HOBO pH logger,OA_Shallow,11/2/2021 4:00,,24.7,-70.91,7.95
HOBO pH logger,OA_Shallow,11/2/2021 4:15,,24.7,-70.91,7.95
HOBO pH logger,OA_Shallow,11/2/2021 4:30,,24.73,-71.19,7.96
HOBO pH logger,OA_Shallow,11/2/2021 4:45,,24.7,-65.22,7.84
HOBO pH logger,OA_Shallow,11/2/2021 5:00,,24.75,-66.6,7.87
HOBO pH logger,OA_Shallow,11/2/2021 5:15,,24.75,-61.16,7.77
HOBO pH logger,OA_Shallow,11/2/2021 5:30,,24.77,-66.85,7.87
HOBO pH logger,OA_Shallow,11/2/2021 5:45,,24.73,-70.77,7.95
HOBO pH logger,OA_Shallow,11/2/2021 6:00,,24.73,-70.21,7.94
HOBO pH logger,OA_Shallow,11/2/2021 6:15,,24.73,-69.78,7.93
HOBO pH logger,OA_Shallow,11/2/2021 6:30,,24.77,-68.83,7.91
HOBO pH logger,OA_Shallow,11/2/2021 6:45,,24.87,-67.81,7.89
HOBO pH logger,OA_Shallow,11/2/2021 7:00,,24.9,-67.38,7.88
HOBO pH logger,OA_Shallow,11/2/2021 7:15,,24.9,-68.5,7.91
HOBO pH logger,OA_Shallow,11/2/2021 7:30,,24.9,-67.78,7.89
HOBO pH logger,OA_Shallow,11/2/2021 7:45,,24.82,-68.67,7.91
HOBO pH logger,OA_Shallow,11/2/2021 8:00,,24.82,-69.75,7.93
HOBO pH logger,OA_Shallow,11/2/2021 8:15,,24.77,-70.21,7.94
HOBO pH logger,OA_Shallow,11/2/2021 8:30,,24.73,-70.19,7.94
HOBO pH logger,OA_Shallow,11/2/2021 8:45,,24.75,-69.53,7.93
HOBO pH logger,OA_Shallow,11/2/2021 9:00,,24.75,-69.52,7.93
HOBO pH logger,OA_Shallow,11/2/2021 9:15,,24.75,-68.83,7.91
HOBO pH logger,OA_Shallow,11/2/2021 9:30,,24.68,-69.11,7.92
HOBO pH logger,OA_Shallow,11/2/2021 9:45,,24.73,-68.58,7.91
HOBO pH logger,OA_Shallow,11/2/2021 10:00,,24.68,-70.16,7.94
HOBO pH logger,OA_Shallow,11/2/2021 10:15,,24.68,-69.78,7.93
HOBO pH logger,OA_Shallow,11/2/2021 10:30,,24.68,-68.27,7.9
HOBO pH logger,OA_Shallow,11/2/2021 10:45,,24.7,-68.22,7.9
HOBO pH logger,OA_Shallow,11/2/2021 11:00,,24.73,-68.39,7.9
HOBO pH logger,OA_Shallow,11/2/2021 11:15,,24.65,-69.88,7.93
HOBO pH logger,OA_Shallow,11/2/2021 11:30,,24.65,-70,7.93
HOBO pH logger,OA_Shallow,11/2/2021 11:45,,24.63,-70.53,7.94
HOBO pH logger,OA_Shallow,11/2/2021 12:00,,24.63,-70.97,7.95
HOBO pH logger,OA_Shallow,11/2/2021 12:15,,24.65,-71.05,7.95
HOBO pH logger,OA_Shallow,11/2/2021 12:30,,24.63,-71.42,7.96
HOBO pH logger,OA_Shallow,11/2/2021 12:45,,24.65,-71.17,7.96
HOBO pH logger,OA_Shallow,11/2/2021 13:00,,24.7,-70.85,7.95
HOBO pH logger,OA_Shallow,11/2/2021 13:15,,24.68,-70.35,7.94
HOBO pH logger,OA_Shallow,11/2/2021 13:30,,24.63,-72.52,7.98
HOBO pH logger,OA_Shallow,11/2/2021 13:45,,24.7,-71.89,7.97
HOBO pH logger,OA_Shallow,11/2/2021 14:00,,24.75,-69.85,7.93
